"","lagoslakeid","FullLakeArea_ha","FullLakePerimeter_km","FullLakeEdgeArea_ha","AvgFullLakeShapeIndex","FullLakeCoreArea_ha","AvgFullLakeCoreAreaIndex","nLakePatches","BuffArea_ha","EdgeLengthInBuff_km","EdgeAreaInBuff_ha","EdgeAreaInBuff_pct","BufferWidth_m"
"800","109029",116.82,20.58,56.16,10.2389961389961,121320,0.495667372473747,5,1534.10602252889,12.4476,37.3428,0.0243417335253286,2000
"801","132955",228.06,26.64,74.34,9.91358885017421,307440,0.551095249910558,5,1690.56167711145,15.8479,47.5437,0.028123020084801,2000
"802","64595",4.14,1.44,3.6,1.71428571428571,5400,0.130434782608696,1,1411.6996476239,1.1375,3.4125,0.00241729889622325,2000
"803","47963",59.49,7.08,19.17,4.14619883040936,134400,0.574094223511786,3,1852.08467383002,5.6152,16.8456,0.00909548048101068,2000
"804","122582",126.9,14.1,39.15,7.26585429530731,175500,0.638654322289539,5,1475.95885688725,6.6085,19.8255,0.0134322849905257,2000
"805","80148",214.47,9.3,27.36,1.58163265306122,1871100,0.872429710449014,1,1980.51108070955,5.8354,17.5062,0.0088392335546682,2000
"806","103876",50.31,13.86,36,10.7034600389863,28620,0.26082708254227,5,1548.25260374675,11.4148,34.2444,0.0221180961796086,2000
"807","114134",0,0,0,NA,0,NA,0,1521.40346823882,0,0,0,2000
"808","107966",129.15,16.98,47.16,8.42911445279866,163980,0.556090643207332,5,1449.69379524446,13.0514,39.1542,0.0270086001115826,2000
"809","90597",6.75,1.5,3.87,1.38888888888889,28800,0.426666666666667,1,1438.32637051058,1.1641,3.4923,0.0024280302938201,2000
"810","107968",473.22,37.44,105.21,18.0613710912228,306675,0.557750629255726,12,1553.30132132301,27.3865,82.1595,0.0528934720341457,2000
"811","104903",155.34,15.66,42.03,6.19437229437229,283275,0.645031609688437,4,1538.70029825917,5.3458,16.0374,0.010422692462037,2000
"812","38534",98.46,12.12,33.75,6.61631041536647,161775,0.507625671570383,4,1614.59532172283,7.7015,23.1045,0.0143097776199096,2000
"813","33265",0,0,0,NA,0,NA,0,1479.957370859,0,0,0,2000
"814","120481",16.56,3.72,10.17,2.21428571428571,63900,0.385869565217391,1,1603.82354814524,3.2174,9.6522,0.00601824309860171,2000
"815","49012",99.81,17.88,46.71,9.25222816399287,132750,0.4219189444064,4,1548.9618010339,8.1091,24.3273,0.0157055519275957,2000
"816","112146",26.55,3.72,10.71,1.77142857142857,158400,0.596610169491525,1,1549.66425863039,3.0518,9.1554,0.00590798939125796,2000
"817","49013",0,0,0,NA,0,NA,0,1694.49928665763,0,0,0,2000
"818","2802",0,0,0,NA,0,NA,0,2328.04316961816,0,0,0,2000
"819","74851",114.3,12.84,34.56,5.44927536231884,265800,0.424142799704526,3,1398.52493303019,3.7679,11.3037,0.0080825873983585,2000
"820","15455",0,0,0,NA,0,NA,0,1559.52389477915,0,0,0,2000
"821","109031",304.56,24.42,71.28,3.47863247863248,2332800,0.765957446808511,1,2013.01796767244,9.2985,27.8955,0.013857551421786,2000
"822","139122",207.54,10.02,28.53,2.70744680851064,895050,0.730961903191226,2,1395.06316436486,6.0652,18.1956,0.013042850291502,2000
"823","91584",10.8,1.98,4.77,1.5,60300,0.558333333333333,1,1795.02369017186,1.5696,4.7088,0.00262325228674234,2000
"824","40675",85.59,15.36,41.22,10.0621701166819,73950,0.479521397064705,6,1819.49732094412,10.1003,30.3009,0.0166534457903335,2000
"825","72724",83.7,7.74,22.32,2.92924528301887,306900,0.719797461132506,2,1894.02370730071,2.9544,8.8632,0.00467956127784244,2000
"826","125762",172.08,23.64,66.15,8.54321391684481,264825,0.463286569923647,4,1954.89213389273,18.3138,54.9414,0.0281045685577528,2000
"827","5062",0,0,0,NA,0,NA,0,2926.26350307944,0,0,0,2000
"828","23987",40.41,5.1,14.49,2.95,129600,0.511139674378749,2,1648.55523161312,4.2695,12.8085,0.00776953040722014,2000
"829","129844",37.44,7.86,20.25,6.54561403508772,42975,0.419671314218571,4,2210.29904301731,6.5465,19.6395,0.00888544926173875,2000
"830","110034",308.52,35.82,97.83,11.3517288267288,421380,0.627739621532097,5,1516.27542815298,21.403,64.209,0.0423465280831034,2000
"831","100789",0,0,0,NA,0,NA,0,1613.62438124462,0,0,0,2000
"832","138134",137.61,20.22,54.18,10.8697447071395,139050,0.441787204058874,6,1421.7579321936,14.7642,44.2926,0.0311534045262275,2000
"833","33266",6.66,1.68,4.32,1.55555555555556,23400,0.351351351351351,1,1838.60377066797,1.2436,3.7308,0.00202914845466927,2000
"834","63555",106.11,13.26,36.27,7.2050632805717,139680,0.590656070331964,5,1868.1349346758,10.1774,30.5322,0.0163436802306246,2000
"835","33267",510.93,30.96,85.59,7.65457131772921,1063350,0.592767444800026,4,1521.6594595407,18.9652,56.8956,0.0373904947281524,2000
"836","97800",173.34,23.34,64.08,11.4896481795887,156085.714285714,0.527545030786852,7,1575.38631588913,14.6404,43.9212,0.0278796378748609,2000
"837","65607",280.71,37.38,99.9,12.3925653594771,361620,0.432411116127838,5,1506.59163341264,12.636,37.908,0.0251614300513093,2000
"838","117285",29.7,4.2,12.06,1.89189189189189,176400,0.593939393939394,1,1472.7369811641,1.7074,5.1222,0.00347801410945167,2000
"839","74852",31.77,7.56,19.17,4.48803827751196,63000,0.368868688686886,2,2070.61501035894,6.0162,18.0486,0.00871654069428933,2000
"840","79122",91.08,14.7,39.87,6.54499510597071,170700,0.559129954681868,3,1524.17839719766,12.3307,36.9921,0.0242701904632773,2000
"841","11378",438.93,20.76,60.3,2.47142857142857,3786300,0.862620463399631,1,1761.01827257426,4.2236,12.6708,0.00719515532424192,2000
"842","864",270.81,20.76,54.72,6.77101330042506,720300,0.603444136320367,3,2593.46126596483,13.9915,41.9745,0.0161847414306319,2000
"843","2932",486.18,24.12,69.84,3.6888198757764,2081700,0.830357850747435,2,2011.37140874637,12.3963,37.1889,0.0184893251630631,2000
"844","25018",60.66,8.64,23.85,5.89147869674184,92025,0.441052739346971,4,1501.97359780519,6.9278,20.7834,0.0138373937001093,2000
"845","136042",0,0,0,NA,0,NA,0,1740.15964218331,0,0,0,2000
"846","132954",241.29,33.6,88.47,14.2365841073271,218314.285714286,0.489220270898035,7,1528.56979352503,12.9449,38.8347,0.0254059056802656,2000
"847","45913",0,0,0,NA,0,NA,0,1430.50073317328,0,0,0,2000
"848","3412",100.89,14.52,38.79,8.22361111111111,124200,0.501737453957553,5,1667.17444774843,9.1866,27.5598,0.0165308435702217,2000
"849","4008",110.25,8.7,25.11,2.07142857142857,851400,0.772244897959184,1,2267.93626180494,4.441,13.323,0.00587450371704753,2000
"850","117286",7.56,1.98,4.41,1.73684210526316,31500,0.416666666666667,1,1519.06086120951,1.6438,4.9314,0.00324634787580104,2000
"851","109032",422.82,32.64,91.71,16.4341749953932,301009.090909091,0.541367316629251,11,1511.48089505404,21.9805,65.9415,0.0436270813715065,2000
"852","30174",0,0,0,NA,0,NA,0,1409.73108899936,0,0,0,2000
"853","113162",0,0,0,NA,0,NA,0,1435.58567140455,0,0,0,2000
"854","84359",15.84,3.3,8.73,2.94397759103642,35550,0.405518280158839,2,1718.07435521562,2.8075,8.4225,0.00490229073871659,2000
"855","62450",2322.72,144.9,394.65,9.30267857142857,9640350,0.697947473770435,2,1442.26640544573,26.2531,78.7593,0.0546080111847712,2000
"856","473",296.19,26.64,74.52,10.5790535594772,316671.428571429,0.644619934788116,7,2430.29956066824,15.092,45.276,0.0186298021580314,2000
"857","113163",185.58,25.68,72.27,7.87934206652929,377700,0.494626917365962,3,1469.08865656567,10.359,31.077,0.0211539309497151,2000
"858","2801",127.08,19.68,53.82,9.05069923371648,183150,0.504123412650084,4,4115.08771314698,11.8957,35.6871,0.00867225743110796,2000
"859","43877",39.51,10.38,26.37,8.12938596491227,32850,0.306120712482963,4,1472.33729969976,8.5541,25.6623,0.0174296338245543,2000
"860","10352",26.82,6.96,18.09,6.38861832611833,21825,0.320336990595611,4,1532.5742603411,5.7615,17.2845,0.0112780831880558,2000
"861","14467",183.42,25.26,69.12,12.3512233130746,163285.714285714,0.526422416578087,7,1464.20428811263,17.808,53.424,0.0364867118842165,2000
"862","54282",497.88,45.12,120.42,6.91872571872572,1887300,0.674968071519795,2,1916.59936544156,7.2437,21.7311,0.0113383633490839,2000
"863","101839",42.03,9.42,23.04,7.41071428571429,47475,0.365766204060526,4,1735.57004699168,7.7099,23.1297,0.0133268605551769,2000
"864","80152",123.03,25.74,63.09,8.50238095238095,199800,0.496489945112749,3,1583.92506709151,14.1753,42.5259,0.0268484291861662,2000
"865","62451",550.44,29.7,86.13,5.43721804511278,1547700,0.791696722803725,3,1765.62443386652,10.8986,32.6958,0.0185179811588809,2000
"866","39619",0,0,0,NA,0,NA,0,1499.32650525021,0,0,0,2000
"867","2835",0,0,0,NA,0,NA,0,2154.14684623028,0,0,0,2000
"868","37500",0,0,0,NA,0,NA,0,1427.1468956133,0,0,0,2000
"869","140166",8.73,2.34,5.94,2.7,13950,0.316709292412617,2,1653.91544833028,1.8808,5.6424,0.00341154078081581,2000
"870","2625",6.21,1.26,3.42,1.23529411764706,27900,0.449275362318841,1,2520.64256189371,0.9948,2.9844,0.00118398381631621,2000
"871","3980",20.88,5.16,12.78,5.55789473684211,20250,0.363940698230512,4,2386.32058992259,3.7453,11.2359,0.00470846207649094,2000
"872","41790",21.96,3.24,8.91,2.48571428571429,65250,0.512699380270243,2,1426.30450803696,2.6313,7.8939,0.00553451240988115,2000
"873","89588",162,22.44,61.29,11.5930142384948,143871.428571429,0.497962696755706,7,1667.07598919242,14.506,43.518,0.0261043889313536,2000
"874","81174",20.7,3.54,9.99,1.90322580645161,107100,0.517391304347826,1,1726.65726855182,2.8714,8.6142,0.00498894607337153,2000
"875","83274",17.28,3.18,8.01,2.62285714285714,46350,0.494192972007148,2,1510.33997862659,2.7247,8.1741,0.00541209271798065,2000
"876","4046",82.08,13.98,35.1,7.48093792172739,117450,0.532258945845484,4,1684.79445847986,9.0324,27.0972,0.0160833862336234,2000
"877","15456",59.31,8.4,22.32,5.93015873015873,92475,0.433367347780197,4,1569.71869940938,6.2492,18.7476,0.0119432864035154,2000
"878","72726",384.39,31.98,91.44,10.5139047904865,488250,0.667787153337178,6,1476.05308433099,16.9684,50.9052,0.0344873775478558,2000
"879","96710",243.81,27.66,75.69,11.6486887860486,280200,0.557469896473478,6,1412.17141360014,17.2157,51.6471,0.036572826430704,2000
"880","37501",13.77,2.46,6.57,2.28173374613003,36000,0.51486013986014,2,1474.99549665792,1.8659,5.5977,0.00379506243421312,2000
"881","25019",447.75,22.2,64.44,3.68947579031612,1916550,0.856739546582531,2,1663.5967915262,8.3073,24.9219,0.0149807333886094,2000
"882","92644",77.85,9.96,26.37,4.74962962962963,257400,0.460547890987222,2,1429.40569741204,6.5988,19.7964,0.0138493921185858,2000
"883","86404",751.23,68.1,186.84,20.0372159597341,627100,0.564890089446119,9,3387.99675169355,39.2174,117.6522,0.0347261844159648,2000
"884","119399",224.37,15.72,45,5.97821339950372,448425,0.580622857555048,4,1434.7912996367,6.333,18.999,0.0132416470637999,2000
"885","113165",6.66,1.14,3.06,1.05555555555556,36000,0.540540540540541,1,1480.42945709178,0.9529,2.8587,0.00193099373043803,2000
"886","130875",0,0,0,NA,0,NA,0,1544.69501341371,0,0,0,2000
"887","55256",4.14,0.96,2.43,1.14285714285714,17100,0.41304347826087,1,1568.7542778719,0.7684,2.3052,0.00146944619212584,2000
"888","134032",322.92,26.58,76.05,8.96723812381987,493740,0.614029317142133,5,1873.4588996553,20.0017,60.0051,0.0320290453188166,2000
"889","36410",198.72,20.7,58.23,4.71612903225806,702450,0.559065934065934,2,5371.71525421222,7.1703,21.5109,0.0040044751037636,2000
"890","1193",56.61,8.52,23.94,4.72468588322247,108900,0.556505341584311,3,2011.30606077704,5.9715,17.9145,0.00890689902912091,2000
"891","56268",116.91,15.84,43.11,9.21475866425475,123000,0.529712237997347,6,2487.44537152776,12.7763,38.3289,0.0154089414138405,2000
"892","130874",131.76,12.6,34.47,7.39093137254902,194580,0.452148964224366,5,1809.43417851153,9.714,29.142,0.0161055872305743,2000
"893","32298",0,0,0,NA,0,NA,0,1480.31045104957,0,0,0,2000
"894","32299",58.86,13.32,33.93,8.3768115942029,62325,0.424083780042192,4,1496.60593017805,10.5154,31.5462,0.0210784945882494,2000
"895","132951",16.38,2.16,6.12,1.33333333333333,102600,0.626373626373626,1,1687.15651019588,1.7544,5.2632,0.00311956831994735,2000
"896","97802",18.54,5.52,12.06,5.64285714285714,21600,0.310047004501138,3,1557.99788007579,4.9544,14.8632,0.00953993595888393,2000
"897","58351",34.92,6.18,15.84,4.52833333333333,63600,0.533569738343668,3,1423.16353530813,5.0116,15.0348,0.0105643516201705,2000
"898","98807",32.22,3.18,9,1.39473684210526,232200,0.720670391061452,1,1450.66954374301,1.5068,4.5204,0.00311607837877156,2000
"899","10353",379.17,25.98,73.71,11.3801972932012,436371.428571429,0.540110566843877,7,1413.24046206104,14.6386,43.9158,0.0310745419331925,2000
"900","12422",441.72,34.98,98.1,17.9595924350964,286350,0.533710386595727,12,1911.19674126866,28.2402,84.7206,0.0443285603049752,2000
"901","96711",152.46,19.08,50.94,9.11561771561771,169200,0.60161533183433,6,1951.82801199693,11.1051,33.3153,0.0170687682496753,2000
"902","113166",2296.17,140.76,383.04,7.33125,19131300,0.833183083134089,1,1658.14474205187,5.1798,15.5394,0.00937155822764351,2000
"903","49014",94.14,11.82,32.22,6.32584485407066,154800,0.577464488238013,4,1423.44564685151,3.1431,9.4293,0.00662427822295602,2000
"904","125765",54.18,7.02,19.26,3.375,174600,0.626163148557153,2,1441.66762233786,5.9127,17.7381,0.0123038762369063,2000
"905","19667",99.81,13.44,34.56,5.78093792172739,217500,0.647557643227601,3,1474.15217256624,8.5073,25.5219,0.017312934495474,2000
"906","16479",13.68,2.88,7.2,2.78571428571429,32400,0.451159104418466,2,1549.7810218137,2.3824,7.1472,0.00461174830469639,2000
"907","84361",34.29,4.8,13.32,2.87445887445888,104850,0.604239746357259,2,1452.40131456197,3.9498,11.8494,0.00815848889779728,2000
"908","78002",0,0,0,NA,0,NA,0,1616.24737513478,0,0,0,2000
"909","97803",176.04,14.34,40.86,4.84026927784577,450600,0.666051155107243,3,1646.60653781721,9.618,28.854,0.0175233119371977,2000
"910","105980",121.68,21.48,57.24,14.5843188287461,71600,0.435292182753679,9,2132.66849056568,17.2519,51.7557,0.0242680473917782,2000
"911","17533",114.57,19.14,52.02,13.4327813748959,69500,0.486938929899513,9,2351.95676537395,15.3017,45.9051,0.0195178332679518,2000
"912","132947",158.49,9.78,27.72,1.94047619047619,1307700,0.825099375354912,1,1442.86636461935,3.8379,11.5137,0.00797974107812647,2000
"913","60379",53.46,9.96,26.73,6.83916083916084,66825,0.4426919917116,4,1540.53138372807,7.1433,21.4299,0.0139107195259728,2000
"914","88531",0,0,0,NA,0,NA,0,1675.46516066227,0,0,0,2000
"915","61423",100.44,22.14,58.05,13.9764897214454,60557.1428571429,0.408876796201097,7,1535.36852121221,11.2678,33.8034,0.0220164732655268,2000
"916","49015",99.18,18.78,50.4,11.2948732279507,81300,0.473486291053101,6,1451.80028942972,9.2559,27.7677,0.0191263910072008,2000
"917","131930",0,0,0,NA,0,NA,0,1492.53901401838,0,0,0,2000
"918","39622",139.41,17.52,50.4,3.69620253164557,890100,0.638476436410587,1,1468.34317430905,0.4963,1.4889,0.00101400001447252,2000
"919","114137",0,0,0,NA,0,NA,0,1572.63524844852,0,0,0,2000
"920","27099",0,0,0,NA,0,NA,0,1508.43475296112,0,0,0,2000
"921","91589",0,0,0,NA,0,NA,0,1571.95174762153,0,0,0,2000
"922","115196",32.58,7.44,19.08,6.39217562623136,33750,0.400399070785327,4,1479.43578155745,5.8482,17.5446,0.011858980442889,2000
"923","116272",18.54,3.72,10.08,3.08333333333333,42300,0.422827060931899,2,1420.12718195342,2.9577,8.8731,0.00624810236206789,2000
"924","47971",41.67,10.26,25.47,9.0653439153439,32400,0.316120359426996,5,1524.46399315582,6.7791,20.3373,0.0133406233871745,2000
"925","120487",153,20.52,57.06,11.1693913775435,137057.142857143,0.546629293799486,7,1469.93262548828,15.5569,46.6707,0.0317502307185657,2000
"926","38541",39.15,6.72,17.46,5.02801120448179,72300,0.418125402819647,3,1636.75718677476,5.5968,16.7904,0.0102583328398793,2000
"927","126730",2350.98,146.28,398.16,9.17125,9764100,0.778660507084286,2,1571.54156031583,6.9298,20.7894,0.013228667013949,2000
"928","109041",134.91,17.34,47.34,9.08365961269188,145950,0.632991862193595,6,1890.14316312298,11.9491,35.8473,0.0189653888125445,2000
"929","58353",6.3,1.44,3.6,1.41176470588235,27000,0.428571428571429,1,1451.82868625831,0.4147,1.2441,0.000856919285157762,2000
"930","118345",53.01,10.26,27.27,7.06643356643357,64350,0.424189854014415,4,1518.00026636696,9.1031,27.3093,0.0179903130487319,2000
"931","68675",0,0,0,NA,0,NA,0,1597.02284119817,0,0,0,2000
"932","116274",54.72,10.5,27.99,7.02278325123153,66825,0.426430057331099,4,1554.95162754791,4.9584,14.8752,0.00956634260286125,2000
"933","84362",52.92,10.02,26.73,6.03923444976077,87300,0.412300562946761,3,1453.03543388364,7.9753,23.9259,0.0164661504062921,2000
"934","45918",185.67,24.54,69.3,7.31173469387755,387900,0.639051997810619,3,1684.85441602975,16.5089,49.5267,0.0293952400449568,2000
"935","76955",1789.02,65.64,187.65,8.82937425860023,4003425,0.417624016693604,4,1414.49741859337,8.0504,24.1512,0.0170740502474842,2000
"936","22907",502.38,41.28,116.73,18.8151554544525,321375,0.578423388567615,12,1474.56364863544,25.9179,77.7537,0.0527299720645854,2000
"937","23991",0,0,0,NA,0,NA,0,1480.38286596053,0,0,0,2000
"938","135046",12.15,2.64,6.75,2.61654135338346,27000,0.436858817782121,2,1551.2318726501,2.2457,6.7371,0.00434306445012018,2000
"939","1683",15.3,2.4,6.75,1.48148148148148,85500,0.558823529411765,1,1644.54439351561,1.9339,5.8017,0.00352784638886973,2000
"940","1801",25.74,4.92,13.5,4.21677559912854,40800,0.41218576983032,3,2622.25310536978,3.9923,11.9769,0.00456740807188827,2000
"941","35356",10.44,2.52,6.75,2.73529411764706,18450,0.338866890039598,2,1578.06778137016,2.0584,6.1752,0.00391313989988337,2000
"942","96712",25.74,2.46,7.02,1.20588235294118,187200,0.727272727272727,1,1457.93008427522,0.6914,2.0742,0.00142270196792814,2000
"943","3623",170.37,12.54,36,4.09466403162056,447900,0.789608890423218,3,3649.66590972071,10.0746,30.2238,0.00828125114671466,2000
"944","135045",497.07,29.4,79.74,6.79141342299237,1391100,0.571612787880427,3,1581.81670684769,16.8628,50.5884,0.0319812022347485,2000
"945","132945",13.95,1.98,5.4,1.32,85500,0.612903225806452,1,1681.10522786978,1.0395,3.1185,0.00185502962473778,2000
"946","21806",4.41,0.96,2.52,1.14285714285714,18900,0.428571428571429,1,1492.90963348263,0.5312,1.5936,0.00106744572093254,2000
"947","3279",54.81,9.06,25.11,6.06403508771929,74250,0.482767380858133,4,2052.26286625766,6.7606,20.2818,0.00988265213655802,2000
"948","112153",8.01,1.5,4.14,1.31578947368421,38700,0.48314606741573,1,1641.65570280596,1.2267,3.6801,0.00224170025036911,2000
"949","39624",4.41,1.26,2.7,1.5,17100,0.387755102040816,1,1442.48209327908,0.5198,1.5594,0.00108105328119196,2000
"950","118347",43.83,6.66,18.54,3.4415917843389,126450,0.53305689265209,2,1391.90420363232,2.5389,7.6167,0.00547214383010226,2000
"951","105981",67.59,12.6,31.77,6.47115384615385,119400,0.468758862011258,3,2684.76444184301,8.028,24.084,0.00897061940505553,2000
"952","140162",0,0,0,NA,0,NA,0,1496.49091625467,0,0,0,2000
"953","128786",6.39,1.68,4.41,1.64705882352941,19800,0.309859154929577,1,1911.4226297248,1.4653,4.3959,0.00229980535525674,2000
"954","135044",48.87,8.76,23.31,6.08181818181819,63900,0.49533312613808,4,1456.19930327583,7.6668,23.0004,0.0157948159625258,2000
"955","112154",5.49,1.2,2.97,1.25,25200,0.459016393442623,1,1550.65117152009,1.0477,3.1431,0.00202695490625325,2000
"956","89590",104.4,15,37.98,7.51427125506072,166050,0.549393722616779,4,1540.67046213115,6.7792,20.3376,0.013200486736059,2000
"957","54286",327.69,26.16,73.71,9.78119858989423,423300,0.629451467160359,6,1533.11548400165,17.9951,53.9853,0.0352128072303404,2000
"958","45919",250.29,29.28,81.81,10.5817963082669,336960,0.520457651150173,5,1824.62516259774,16.3711,49.1133,0.0269169257372713,2000
"959","68677",56.79,14.04,36,11.1869788851213,34650,0.330633114381789,6,1610.09926732596,8.1835,24.5505,0.0152478176334887,2000
"960","32306",5.85,1.74,4.05,1.70588235294118,18000,0.307692307692308,1,1509.57554881298,0.584,1.752,0.00116059113528809,2000
"961","13420",0,0,0,NA,0,NA,0,1472.50444186963,0,0,0,2000
"962","114139",0,0,0,NA,0,NA,0,1485.12012988657,0,0,0,2000
"963","3930",70.38,9.54,26.1,4.97934782608696,147600,0.529421892630614,3,1741.9467665836,7.9785,23.9355,0.0137406610001887,2000
