"","lagoslakeid","iws_lakes_overlapping_area_pct","iws_streamdensity_streams_density_mperha","iws_wl_allwetlandsdissolved_overlapping_area_pct","iws_wl_connectedwetlandsundissolved_overlapping_area_pct","buffer500m_streamdensity_streams_density_mperha","shoreline_wetlands_pct"
"2142",39720,0.7175,8.9238,14.4304,9.4788,10.6132,0.521118461299769
"2143",39724,0,9.789,13.0405,6.9326,8.4279,1.13995910460611
"2144",39726,0,0,20.8365,0,2.4477,0.698814911904606
"2145",39728,0,7.8814,17.3106,8.6117,15.5842,0.716145922995032
"2146",39730,0,0,0,0,10.2146,0
"2147",39731,0,10.0811,6.4652,3.9358,16.015,0.899251873329805
"2148",39734,0,0,32.7569,0,4.3517,0.834708488323948
"2149",39739,0,0,5.0404,0,2.4785,0.0441273064726694
"2150",39747,0,7.2692,12.1245,2.6606,8.2829,0.0228617638476869
"2151",40665,13.2529,8.0732,1.7759,1.7759,2.5084,0.721294344958272
"2152",40666,0,0,20.622,0,0,0.592142662183641
"2153",40672,0,0.0897,9.2496,3.019,5.6071,0.304510936980002
"2154",40674,0,0,18.0979,0,0,1.02626441661604
"2155",40675,0,0,11.6026,11.4053,1.7179,0.151004406915739
"2156",40694,0,0.0102,6.6508,0.1289,2.7751,0.290887179926707
"2157",40715,0,0,4.79,0,0,0.13557554240855
"2158",40716,0,0,6.5155,0,0,0.697338020312162
"2159",40717,0,0,3.8017,0,0,0.326410758911465
"2160",40721,0,0,1.3811,1.3811,27.1829,0.274749485915723
"2161",40727,1.1918,2.2815,12.8552,7.4062,4.0924,0.650805002832021
"2162",40734,0,0.039,3.6996,0,1.8503,0.151753678137197
"2163",40735,0,0,13.5822,0,0,0.674369971367569
"2164",40737,0,0,0.3123,0.3123,12.6382,0.499600214759798
"2165",40739,0,0,7.8949,0,0,0.0447333929719402
"2166",40740,0,3.0117,12.292,1.8336,1.7261,0.0238244824830623
"2167",40741,0.1335,10.3181,12.1586,7.0943,11.8089,0.265086453348063
"2168",40742,0,8.8273,15.9482,0.6169,21.1957,0.215420517107546
"2169",40744,0,3.3106,20.3038,9.2358,10.1432,0.516538457905306
"2170",40749,0,3.9105,1.054,0,2.7505,0.009233463779953
"2171",40751,0,0,0,0,0,0
"2172",40754,2.1768,5.1747,13.7997,8.2074,9.635,0.285764954190316
"2173",40762,0,0,0.9326,0,0,0
"2174",40766,0,1.4183,6.1989,0,9.3858,0.257837209532264
"2175",40776,0,0,1.5421,0,0,0.272901882255755
"2176",40777,0,0,0.611,0,0,0
"2177",40781,0,0.2487,17.3261,0,0.3535,0.566346848665933
"2178",40788,0,5.4748,16.2902,4.8843,13.0317,0.850273723300005
"2179",40790,0,9.9277,23.2536,3.9269,5.9278,0.285796700884142
"2180",40791,0,0.0415,9.9922,0,8.6635,0
"2181",40797,0.332,7.4115,18.0632,12.58,9.3713,0.365319877749094
"2182",40799,0,0,51.5699,0,5.445,0.432038860431709
"2183",40800,0,6.7616,8.7638,0.0036,6.1505,0.215296079663588
"2184",40801,0.3415,6.6978,18.861,10.1903,11.676,0.164625504712088
"2185",40802,1.1543,19.6024,11.2378,6.9321,27.566,0.307141225004907
"2186",40807,0,0,0.6141,0,2.1618,0.00754574782421818
"2187",40808,0,4.9481,11.6409,0.1655,25.6663,0.296979529867821
"2188",40811,0,10.8331,20.0851,13.176,11.2998,1.02801628345531
"2189",40813,0,0,0.734,0,0,0
"2190",41775,0,0,0,0,2.442,0
"2191",41777,0.2768,5.0933,19.5712,11.1258,2.8599,0.211493801625085
"2192",41780,0,0,1.6169,0,0,0.619801507544434
"2193",41781,0,0,3.8928,0,0.0737,0.258914363347035
"2194",41783,0,0,31.3596,29.0793,9.0558,1.12698634000412
"2195",41784,0,0.0026,29.5878,14.7351,3.6893,0.974004913813866
"2196",41788,0,19.8222,29.6693,27.5044,7.0725,0.948087301929539
"2197",41790,0,0,64.0033,61.1405,6.0909,1.073891643391
"2198",41795,0.5357,8.2186,24.8341,18.8616,11.4253,0.728804994855522
"2199",41802,0.1805,5.5078,12.9645,4.8207,3.3512,0.0165231829700379
"2200",41806,0,2.1356,3.2241,2.0326,5.5317,0.42453927539148
"2201",41810,0,7.7948,53.717,44.4641,4.691,0.147021408223675
"2202",41813,0,4e-04,3.5551,0,1.7685,0
"2203",41831,0,3.4142,8.2953,2.3678,6.2346,0.491298041500343
"2204",41832,0,0.015,10.9877,2.658,1.9148,1.04441965243607
"2205",41834,0,0,8.2691,4.1093,4.6295,1.18953335354776
"2206",41835,0,0.1575,32.3212,26.6886,11.0832,0.757626846492232
"2207",41844,0,0.0943,10.6035,0,10.8145,0.178248816668029
"2208",41849,0,0,2.5433,0,0.0043,0.0882877196966439
"2209",41851,0,0,0,0,0,0
"2210",41852,0,5.5452,10.5899,5.0459,10.1815,0.324856174567916
"2211",41858,0,2.6348,7.884,5.7973,5.9123,0.200894363157772
"2212",41859,0,0,0,0,20.602,0
"2213",41861,0,5.0879,7.7594,0.1835,12.632,0.412283346692263
"2214",41862,0,10.6506,22.2004,12.9667,7.3377,0.492346702441049
"2215",41864,0,0,2.8491,0,0,0
"2216",41865,0,0,20.4598,8.9107,3.5091,0.497539485482319
"2217",41867,0,0.0019,43.5936,34.2711,2.7607,0.908384936580419
"2218",41868,0,0,8.9994,4.8277,13.4113,0.452082485104796
"2219",41871,0,0,6.8272,3.9347,0,0.742165377116402
"2220",41875,0,0,0,0,8.9751,0
"2221",41878,0,5.1648,9.1753,2.2223,10.3507,0.500703731700546
"2222",41879,0,0,44.7244,0,0,0.575988680070926
"2223",41880,0,0,5.9115,0,0,0.267872384621885
"2224",41881,0,7.7607,73.0855,61.9166,15.4351,1.01852121773006
"2225",41884,0,0,12.3764,0,0,0.0976598478802074
"2226",41886,0,0,7.5638,0,0,0.127055798292579
"2227",41887,5.6264,9.6724,13.1,9.5793,20.614,0.271535823695427
"2228",41890,0,4.1517,52.0585,50.8199,10.1638,0.55254137779763
"2229",41891,0,0,10.8335,0,2.3599,1.07280991219974
"2230",41892,0,0,45.6967,0.1559,0,0.365794474559879
"2231",41894,0,0,0.1023,0,0,0
"2232",41895,0,1.2884,34.4785,0,8.3711,0.0392530795174329
"2233",41896,0,2.5099,7.8596,3.472,12.4876,0.488786961749946
"2234",41897,0,0,5.9558,0,0,0.311897072956957
"2235",41898,0,0.0858,1.454,0,5.9391,0.027401283524514
"2236",41899,0,0,2.6082,0,0,0.206227092803271
"2237",41900,0,0.0151,94.4764,94.4724,20.83,0.995436915468629
"2238",41902,0,6.0903,9.5027,3.5178,5.555,0.0248565774002683
"2239",41904,0,5.5492,19.3719,1.4242,12.9218,0.0786885789049725
"2240",41905,0,0,12.4094,0,0,0.373359412766942
"2241",41907,0,9.844,11.6429,2.2266,14.0892,0
"2242",41913,0,0,0,0,0,0
"2243",41914,0,9.0892,9.5355,4.7788,15.8522,0
"2244",41917,0,3.0219,6.2855,0,20.6575,0.170153231647597
"2245",41920,0,0.0491,8.0307,0.0017,3.2835,0.381002088457726
"2246",42844,0,0,6.5107,0,0,0.118098656684101
"2247",42849,0,0,29.7968,0,0,0.610223677103421
"2248",42854,0,8.4034,25.0664,16.1586,9.9967,0.652878764181878
"2249",42860,0,0.0299,21.5675,16.7443,5.1413,1.06340421650976
"2250",42866,0,0,18.8063,0,0,0.196077125920055
"2251",42867,0,0,1.79,0.0652,0,0
"2252",42870,0,0.8703,17.0885,4.7854,5.9981,0.185572268080258
"2253",42882,0.4776,5.1876,15.936,8.2923,13.242,1.11844758906977
"2254",42884,0,0,21.3451,0,0,0.905260058490946
"2255",42886,0,0,12.2549,4.9141,3.6377,0.802412055070362
"2256",42893,4.1025,4.2898,12.1681,4.4617,10.5953,0.612270052044456
"2257",42896,0,0,0.7247,0,0,0.0269229829106366
"2258",42897,0,8.6831,22.1987,4.4344,8.4448,0.772679002041362
"2259",42899,0,7.7937,4.847,1.3642,11.944,0
"2260",42901,0,3.7183,9.2824,6.5877,6.0069,0.450945395356933
"2261",42903,4.6641,0.1275,6.6361,1.1153,3.4174,0.369650104406946
"2262",42906,0,7.4341,2.1113,0.0665,8.3124,0.112928199708236
"2263",42909,0,0.0148,43.2684,0.2754,1.7282,0.504290080534409
"2264",42913,0,0,56.4564,36.0199,0,0.919334548393289
"2265",42918,0,0,5.437,0,0,0.246374712308182
"2266",42919,0,0,4.5809,0,0,0.206366186781555
"2267",42920,0,0,5.1175,1.4986,13.0517,0.891635715766408
"2268",42924,0,0,9.0779,0,11.6546,0.316163225484071
"2269",42929,0,0,13.1315,0,0,0.396920510305818
"2270",42931,0,0,51.5338,0,0,0.73004637393044
"2271",42939,0,13.4787,0.8164,0.6656,4.2143,0
"2272",42945,0,0,17.143,0,0,0.759239099629497
"2273",42950,0,0,3.3643,0,0,0
"2274",42953,0,0.0034,52.2893,40.3287,10.7543,0.750082573980993
"2275",42959,0,0,18.9565,0,4.1378,0.312743417724998
"2276",42961,0,0,4.184,2.6239,1.8996,0
"2277",42963,0,0,6.7658,0,12.0342,0.0796708223707909
"2278",42964,0,0,0,0,20.6379,0
"2279",42966,0,4.4677,7.7965,0.1633,5.7059,0.0629293254524224
"2280",42967,0,0,5.8564,0,11.5025,0.262808583046172
"2281",42970,0,2.0785,9.0445,2.3685,2.0656,0.105525930863443
"2282",42971,0,10.4107,8.8096,2.7919,23.4633,0
"2283",42977,0,7.0844,9.3182,2.8313,8.3662,0.127948705595807
"2284",42978,0,9.8301,15.7961,12.3019,8.3524,0.381369270692225
"2285",42980,0,0,0,0,0,0
"2286",42981,0,0,2.5029,0,13.9376,0
"2287",42982,0,0.0348,1.6061,0,0.7383,0
"2288",42999,0,0.0938,0,0,4.4285,0
"2289",43000,0,11.2851,14.5918,2.1348,5.795,0.368482275944987
"2290",43856,0,4.7463,28.7991,13.2298,7.2309,0.25599271426183
"2291",43857,0,0.0065,9.1947,0.0122,9.9384,0.307507071343497
"2292",43861,0,0,57.2815,57.1953,3.8516,0.591370329035895
"2293",43862,0,0,27.4557,0,0,0.617790577947562
"2294",43863,0,4.9958,10.7412,1.0294,10.5228,0.643035341540629
"2295",43864,0,0,5.4162,0,0,0
"2296",43865,0,0.2396,22.9188,0.4751,3.6979,0.45809048118394
"2297",43867,0,7.1774,90.3549,81.8885,3.9211,0.695920489683275
"2298",43874,0,6.6475,30.3099,25.6892,8.1677,0.720155169777306
"2299",43876,0,0.2485,0.5676,0.1367,21.0685,0
"2300",43877,0,0.1948,3.8513,1.5171,9.3214,0.213489511176595
"2301",43896,0.523,6.4141,30.7644,18.6482,6.5786,0.689998456887916
"2302",43905,0,0,40.3985,0,0,1.22865948763772
"2303",43911,0,2.1136,3.2749,0.8835,23.2083,1.10968192324711
"2304",43912,0.0913,7.4796,14.5803,8.4068,3.8225,0.117277253987065
"2305",43913,0,0,2.3407,0,0,0
"2306",43915,4.4154,1.0574,16.0446,12.1241,10.7593,1.04989906169587
"2307",43916,0,8.1745,13.5849,0.3664,3.8974,0.214245605651972
"2308",43920,0.6951,8.7628,9.9939,5.967,9.3695,0.381823760381161
"2309",43923,0,0.3251,0.5431,0,3.7256,0
"2310",43926,0,0,4.8178,0,0,0.817243292855237
"2311",43928,0,15.5314,52.7931,49.5569,14.3979,1.05287003544156
"2312",43932,0,0,0.5758,0,0,0.000960420629311252
"2313",43933,0,4.8941,18.6143,5.4139,7.0691,0.477229791615711
"2314",43934,0,0,3.3445,3.3445,19.6292,0.27514107146481
"2315",43936,0,1.6561,27.7367,2.4004,8.8589,0.33732678660279
"2316",43937,0,0,2.0581,0,0,0
"2317",43942,0,7.0149,17.9308,14.391,9.2729,0.992083769932243
"2318",43943,0,5.4685,6.8167,2.2481,22.8798,0.278906523713082
"2319",43945,0,0,0.7347,0,0,0.210484999095057
"2320",43946,0,0.0986,9.1512,1.1079,5.7362,0.73285144247272
"2321",43949,0,0,87.5271,27.3404,11.4601,0.518703542246145
"2322",43953,0,0,3.1611,0,0,0
"2323",43956,0,0,17.6846,7.0992,4.5881,0.510269523920743
"2324",43957,1.9046,8.3689,15.0061,4.4406,7.6931,0.21865315630116
"2325",43958,0,0,0,0,0,0
"2326",43959,0,6.4109,0.0204,0,8.1859,0
"2327",43960,0,2.547,14.6529,12.3204,16.5876,0.998014112200861
"2328",43961,0,0,0,0,14.9806,0
"2329",43962,0,7.4988,24.3751,21.7706,9.8554,0.353474229942902
"2330",43963,0,0,3.9343,0,0,0.126473375103968
"2331",43967,0,0,6.0934,0,7.8341,0.246152046225476
"2332",43968,0,1.2968,31.8003,1.8303,3.4629,0.407079514690082
"2333",43969,0,2.9038,9.1467,2.2851,8.8241,0.48627070201378
"2334",43970,0,0,28.8381,0,0.7211,1.08664671920512
"2335",43971,0,8e-04,0.7024,0,3.8285,0.567911647537057
"2336",43972,0,0.2564,30.6935,17.66,1.1579,0.413195178698166
"2337",43975,0,0,44.4742,0,0,0.221488674858063
"2338",43978,0,0,41.8159,0,0,0.46562301990441
"2339",43979,0,0,28.0962,28.0962,20.2046,0.499917169321394
"2340",43981,0,0,54.4739,0,0,0.369989748233318
"2341",43985,0,11.1603,17.1886,7.8632,10.108,0.756962784743681
"2342",43991,0,0,38.4508,0,1.3317,0.34268554250107
"2343",43998,0,0,24.1458,0,1.3398,0.203112080326004
"2344",44001,0,15.0461,17.3627,2.5446,12.552,0.0276564120943973
"2345",44002,0,0,18.4955,0,0,0.155648738220275
"2346",44013,0,0,0,0,2.2861,0
"2347",44033,0,1.8956,34.6096,6.3694,5.3554,0.701065239092412
"2348",44891,0,1.2191,20.8511,11.3002,4.211,0.667749795931186
"2349",44895,0,0.4256,4.6397,0.1546,6.3592,0.0949115337474369
"2350",44899,0,2.8378,6.532,0,9.3183,0
"2351",44901,0,0,4.1403,0,3.8603,0.426303121712532
"2352",44904,0,0,15.7191,7.6625,11.8398,0.245049986043763
"2353",44907,0,0,47.4666,17.9925,2.5883,1.05857706188686
"2354",44918,0,0,43.1714,23.2549,9.0694,0.934270624817517
"2355",44931,0,0,6.6585,0,0,0.238008098359914
"2356",44934,0,1.5825,52.2915,47.0941,7.8894,0.586884902169951
"2357",44941,0,0,20.0572,5.2594,0,0.889099104034998
"2358",44942,0,0,4.858,0,0,0.177352888844772
"2359",44949,0,0,3.2787,0,0,0
"2360",44950,0.0988,6.909,17.6071,8.6691,10.6438,0.525110655058563
"2361",44951,0,0.0062,0.439,0,2.0683,0
"2362",44956,0,4.6809,5.4522,3.3888,12.6611,0.702181095551246
"2363",44957,0,0,1.2228,0,0,0.0454836406979759
"2364",44959,0,5.6647,34.1345,34.1344,8.0074,1.23172901419673
"2365",44962,0,0.672,0,0,5.8269,0
"2366",44964,0,8.7695,13.7214,6.9846,10.3507,0.478614800561908
"2367",44968,0,0.5605,26.3235,1.2937,2.8118,0.282172654244408
"2368",44971,0,0,0,0,0,0
"2369",44973,0,0.0423,7.9419,0,9.7968,0.379567649843223
"2370",44981,0,0.0204,0.4786,0,2.7848,0.0985111047227627
"2371",44982,0,6.4997,24.5191,14.869,14.0857,0.122610522072599
"2372",44984,0,6.2822,5.6584,0.0232,5.0566,0
"2373",44985,0,0,0.5828,0,0,0.0385331477240765
"2374",44987,0,4.944,22.4622,14.4696,6.3527,0.312054069021018
"2375",44992,0,0.0019,3.2305,0,2.9846,0
"2376",44993,0,3.6133,5.9205,3.8723,16.2572,0.198794414880598
"2377",44994,0.2876,3.9866,9.0895,2.1382,11.4906,0
"2378",44996,2.2597,7.0163,3.6819,1.6948,11.6496,0.00594019921180513
"2379",44997,0,0,0,0,7.6488,0
"2380",44998,0,0,0,0,6.97,0
"2381",44999,2.9896,4.9716,12.837,3.1433,7.701,0.0144639556533428
"2382",45002,0,0.0112,61.3627,34.6784,5.6667,0.54316442821941
"2383",45003,0,0,5.8025,0,8.1029,0.046604482970817
"2384",45004,0,6.1355,37.9098,0.058,5.4307,0
"2385",45007,0,0,6.2887,0,0,0.118705103133747
"2386",45009,0,0.0142,2.6242,1.0355,0.1867,0.209276517913471
"2387",45011,0,0,9.9335,0,2.9511,0.484282987056711
"2388",45895,0,0.0601,14.6115,0.4224,4.0706,0.0860720131243433
"2389",45896,0,0,98.2633,2.817,5.81,0.874924596042692
"2390",45897,0,0,61.9242,0,0,0.395254158132121
"2391",45902,0,0,25.8605,0,2.6252,0.687179484026727
"2392",45904,0,0,9.5528,0,2.5114,0.273418755909028
"2393",45913,0,0.5012,54.1053,42.7394,4.2476,1.11467754884746
"2394",45918,0,0.8433,49.2497,5.761,1.8926,0.705567998653617
"2395",45919,0,0,26.0111,21.6275,7.0927,0.474626952638677
"2396",45922,1.6867,7.8163,23.8162,14.7028,4.7625,0.601109904607625
"2397",45957,0,10.0936,24.6822,5.0004,15.092,0.736322635636125
"2398",45959,0,3.2723,18.7396,4.4259,4.3797,0.99923066239854
"2399",45960,0,0,36.2381,2.0187,3.22,0.607825718682377
"2400",45962,0,0,15.9883,0,3.6793,0.671042945125074
"2401",45965,0,0,11.5277,0,0.4091,0.25268395429747
"2402",45967,0.0492,9.1492,19.6629,6.9609,11.6007,0.250312755438679
"2403",45969,0,0,4.1917,0,0,0.112079740327613
"2404",45977,0,0,4.7335,0,0,0
"2405",45978,0,6.4167,11.779,6.8146,13.1352,0.798170794129242
"2406",45979,0.4084,2.493,78.3413,71.7542,3.2861,0.565491104440733
"2407",45980,0,0,25.6488,0,0,0.0731592446177275
"2408",45983,0,0.6078,5.3731,1.2744,6.0287,0.344667702952099
"2409",45986,2.9166,0.1113,10.5458,0,2.4862,0
"2410",45987,0,0,82.0514,78.218,0,0.562127830013305
"2411",45988,0,5.0226,5.0349,0,11.7953,0.187318894940537
"2412",45989,0,6.5046,93.4338,92.5515,4.3821,0.527569356787193
"2413",45991,0,0,9.7221,0,0,0.172877079530616
"2414",45993,0.2218,1.3716,19.4469,3.9016,4.2103,0.366635098294493
"2415",45998,0,7.6052,71.374,58.3006,16.5304,0.747640681645809
"2416",45999,0,0,1.6426,0,0,0.0387209603860236
"2417",46004,0,0,1.3729,0,13.4479,0.01387839953468
"2418",46009,0.2763,7.3161,32.1759,17.9773,7.4594,0.660973069771124
"2419",46010,0,3.8981,11.3751,3.5863,7.0942,0.877628846782487
"2420",46011,0,0,2.4362,0,0,0
"2421",46015,0,8.6451,22.4428,15.8571,16.621,1.09813341196756
"2422",46016,0,5.8666,13.4627,2.7074,8.3561,1.0468489945849
"2423",46017,0,0,51.5407,0,0,0.870155953659672
"2424",46023,0,0,0,0,3.5913,0
"2425",46025,0,15.9147,14.7869,11.6557,16.049,0.33461933731282
"2426",46915,0,9.0728,30.7789,17.256,6.7115,0.540335537623803
"2427",46917,0,0,20.8495,7.9297,0,0.216328887247017
"2428",46923,0,0.0485,22.4131,11.5644,1.858,0.710481138582209
"2429",46926,0,6e-04,18.3272,1.5172,13.4238,0.562909232905363
"2430",46928,0,0,37.2553,4.5647,5.5646,0.954486455350406
"2431",46932,0,16.6215,11.9382,9.7636,19.8272,0.358786905131636
"2432",46936,0,0.0594,22.7846,0,18.4557,0.151669937049684
"2433",46943,0,3.4464,46.1037,45.5544,5.7519,0.391133622885362
"2434",46949,0,1.1531,53.332,22.0989,7.9293,1.19005318464018
"2435",46958,0,4.6419,6.0704,2.6897,7.3455,0.157943458411158
"2436",46961,0,25.29,9.2975,1.0868,14.8748,0.252658756857212
"2437",46967,0,0,0,0,0,0
"2438",46971,0,0,3.3073,0,17.0738,0.101316839547836
"2439",46978,0,3.9835,18.0609,3.4661,14.1633,0.970383246545938
"2440",46989,0.1568,2.99,22.2274,14.7971,12.0352,0.615672908504143
"2441",46990,0,0,8.5344,3.4594,2.7695,0.0934940833800977
"2442",46991,0,5.376,16.7297,3.0832,11.4058,0.651992963369183
"2443",46994,0,0,2.4736,0,0.3705,0.0317117379953144
"2444",46998,0,2.7263,11.3941,4.2928,11.5895,0.943403816481998
"2445",46999,0,0,7.5202,0,0,0.935641207361406
"2446",47002,0,0,0,0,0,0
"2447",47003,0,10.9194,14.2984,4.5465,16.7304,0.296929821855414
"2448",47006,0,0,72.4327,39.011,0,1.12867197506335
"2449",47009,0,0,13.2715,0,0,0.00735723231362885
"2450",47011,0,2.9204,44.1664,28.7315,9.0095,0.445851706762523
"2451",47012,0,0.7608,7.5095,0,5.734,0
"2452",47019,0,0,75.0348,22.0768,6.361,0.666903863313239
"2453",47020,0,6.6399,18.6261,0.3833,14.1102,0.320384473867792
"2454",47021,0.3821,8.8607,25.9893,16.2922,7.7041,0.322026293449621
"2455",47026,0,0,42.2755,0,2.7438,1.04760205299691
"2456",47027,0,9.7345,21.1077,11.907,9.0978,0.0784607558728248
"2457",47032,0,2.0025,8.7325,2.2457,1.9996,0.369740559589679
"2458",47039,0,5.486,19.712,19.712,6.4731,0.332512643242648
"2459",47041,0,0.1242,1.6466,1.6424,2.0176,0.0922182226690914
"2460",47956,0,0.0781,16.3441,0.0953,2.0177,0.11945580872489
"2461",47963,0,0.1143,12.6194,0,13.5177,0.259771903919969
"2462",47971,0,0.1129,4.1439,0.1103,1.438,0.145345575890914
"2463",47977,0,0,3.0476,0,3.839,0.0885408033509363
"2464",47979,0,5.3334,22.212,13.9293,3.1641,0.190239362671439
"2465",47980,0,0,0.4837,0,4.2099,0.00429944846615154
"2466",47981,0,1.3922,15.5785,5.3268,2.9151,0.324898690491234
"2467",47982,0,8.0336,9.9208,1.9554,16.8645,0.247627917162978
"2468",47984,0,0,26.0607,0,0,0.53820923407891
"2469",47992,0,2.0274,13.1912,11.695,10.7379,0.257101020476403
"2470",48001,0,0.1349,9.2145,0.117,3.6033,0.369145089490123
"2471",48011,0,0,0.6454,0,0,0
"2472",48014,0,0,14.0974,0,0,1.1837806565528
"2473",48015,0,0,4.6742,0,0,0.0479438451919252
"2474",48016,0,0.0275,15.6811,3.0823,1.8532,0.235817596323511
"2475",48018,0,0,1.8748,0,0,0.0295423928564484
"2476",48021,0,0.0365,19.5273,0.3107,3.8238,0.171309403408231
"2477",48024,0,0,10.1321,0,0,0.140495127526982
"2478",48027,0,0,6.0442,0,7.8478,0.234939760002219
"2479",48029,0,0.1204,4.0915,0.0825,1.8381,0.134996378851541
"2480",48033,0,1.7507,14.4122,0.484,7.5744,0.842322857661862
"2481",48035,0,0,14.6063,0,0,0.453810133287235
"2482",48036,0,0,1.1791,0,0,0
"2483",48039,0,0,64.3004,2.3766,0,0.834322230756712
"2484",48040,0,0,6.9537,0,0,0
"2485",48042,0,0,30.0365,23.892,0,1.03988983162205
"2486",48046,0,0,11.9612,3.5056,0,0.415475929346389
"2487",48049,0,0,48.8201,0,0,1.14842976231411
"2488",48055,0,0,6.9874,0,0,0.249223207749716
"2489",48056,0,0,31.7277,0,0,0.417173739315703
"2490",48058,0,8.1283,12.3267,6.4718,8.4829,0.134682839967389
"2491",48067,0,0.0249,6.056,3.2008,4.7575,0.58754991101896
"2492",48069,0,0,4.8368,0,0,0.542350473030235
"2493",48071,0,0.8785,14.9619,12.5033,10.111,1.1128828052232
"2494",48073,0,0,24.6872,0,0,0.737719828829834
"2495",48074,0,0,12.4548,0,0,0.196196048623364
"2496",48078,0,0,13.5143,0,0,0.257482809982339
"2497",48080,0,0,2.8379,0,11.1076,0.169552754377227
"2498",48081,0,0,3.1844,0,0,0.17654383543355
"2499",48083,0,0,98.6783,98.5607,37.6596,0.925599087754081
"2500",48085,0,5.2009,16.6744,9.2615,24.5512,0.980483921814546
"2501",48086,0.8745,3.8104,20.2955,8.4296,8.7165,0
"2502",48090,0,0,13.1732,7.4278,2.135,0
"2503",48093,0,0,0,0,9.1651,0
"2504",48095,0,12.6748,17.1731,8.6715,17.152,0.596085962451726
"2505",48098,0,8.1416,17.8509,15.994,12.2082,0.883033838614352
"2506",48101,0,0,34.2237,0,1.8614,0.892529607462122
"2507",48102,0,12.1245,18.3698,7.7645,11.4545,0.850899168843676
"2508",48996,0,7.1042,27.2583,13.1829,9.3368,0.394113653955395
"2509",49000,0,10.7469,9.2811,1.6798,13.6482,0.594260305809932
"2510",49005,0,0.006,1.9738,0,0,0
"2511",49006,0,0,86.823,43.8472,0,0.89739914348483
"2512",49011,0,0,30.9643,0,0.0999,0.539943362295077
"2513",49012,0,3.8157,11.1718,10.2011,7.8876,0.342714273073215
"2514",49013,0,8.5392,12.874,6.7845,16.5264,0.251269100417599
"2515",49014,0,0,40.8433,0,0,0.803489379224697
"2516",49015,0,8.9265,10.2442,3.8102,11.2725,0.176813697467025
"2517",49025,0,0,19.0455,0,13.2427,0.361646128507276
"2518",49036,0,0,0,0,0,0
"2519",49045,0,4.0695,19.5994,3.8692,14.1275,0.431461983342147
"2520",49049,0,0.8282,17.8104,15.7597,12.3768,1.03615193347747
"2521",49050,0,0.0814,19.3767,15.0124,4.3581,0.927193931184075
"2522",49054,0,0,0,0,0,0
"2523",49058,0,3.0861,18.6692,0.8997,8.4642,0.764143467704059
"2524",49061,0,0,6.8891,0,0,0.699330631381473
"2525",49066,0,0,6.6831,0,0,0.195259948592666
"2526",49068,0,0.0127,13.3217,1.9528,4.3685,1.191765781053
"2527",49069,0,0,0.4813,0,0,0
"2528",49073,0,0,0.8832,0,0,0.229487207966219
"2529",49074,0,0.7643,4.4946,2.878,2.1148,0.410219670088842
"2530",49076,0,1.7697,49.4174,34.3105,11.0754,0.295981637715788
"2531",49079,0,6.092,79.7441,70.7548,7.9934,0.288307075528432
"2532",49080,0,0,3.3584,0,0,0.172480183451808
"2533",49087,0,0,0.7959,0,0,0
"2534",49088,0,0,11.8917,0,7.1211,0
"2535",49090,6.3299,3.1716,0,0,8.3132,0
"2536",49092,0,0.0035,1.4151,0.0429,2.6111,0.348171236047233
"2537",49094,0,5.8949,22.7838,4.241,16.2133,0.457240641201863
"2538",49097,0,5.899,24.297,22.4378,10.8211,0.793024178756855
"2539",49099,0,5.5344,14.4791,3.319,15.5535,0.675943027857566
"2540",49100,0.3004,9.7723,18.9227,11.103,16.4493,0.0176329825759738
"2541",49101,0,5.5838,16.2096,3.3231,12.4901,1.00234255919048
"2542",49104,0,0.436,8.8985,0,10.9983,0.0415784352627037
"2543",49107,0,11.6878,14.95,0.2178,9.0284,0.00757717189818655
"2544",49116,0.2398,10.1886,15.475,7.2286,14.1213,0.439156660846775
"2545",49119,0,0,25.5763,0,5.9423,0.972332318243281
"2546",49120,0,7.6842,0.2275,0.2275,3.2273,0
"2547",49121,0,0,31.2072,0,0,0.341676120702659
"2548",49122,0,0,27.5001,4.2701,0,0.495352930640099
"2549",49129,0,0,13.8782,0,0.7021,0.227134788432209
"2550",49134,0,0.0565,6.857,5.5327,2.373,0.131303225592523
"2551",49142,0,0,8.7951,0,0,0.0240934431100387
"2552",49146,0,4.0268,25.0201,5.0087,9.4891,1.06838736610168
"2553",50068,0,0,15.4518,0.0745,3.379,0.654918773372195
"2554",50072,0,2.2934,54.1845,31.7087,4.6597,0.794877976571439
"2555",50073,0,0,3.2695,0,0,0.0838138377694839
"2556",50080,0,0.5738,9.8326,2.9155,2.4346,0.0117364021807832
"2557",50093,0,0,24.4223,5.61,5.7492,0.317783222351776
"2558",50097,0,2.3189,52.979,50.5163,10.7468,1.00752770453816
